Raimundo anicacio;17 de maio de 2019;top de mais me ajuda muito;
Nina Pereira;22 de abril de 2019;ótimo;
Marco Koti;30 de julho de 2019;excelente;
Graciele Gonçalves;21 de janeiro de 2019;Para ser 5 estrelas teria de ter a opção de copiar e colar código de barras;
Joyce Cristini;13 de setembro de 2019;Fiz a solicitação de abertura de conta, tem 2 meses e nunca obtive resposta.;
Mesoninho Sousa;18 de outubro de 2019;Aprendam com a concorrência Santander aplicativo muito mais fácil de usar , sem precisar ir na agencia pedir chave de segurança pro gerente, esse literalmente e o pior aplicativo que tem noa ajuda em nada alem de travar, fica fora do ar. Péssimo decepção e pouco, usuários novo mudem rpa Nubank e mel…;
Altamir Tholl;26 de julho de 2019;bom;
Luciana Gonçalves;20 de março de 2019;Gosto muito do aplicativo.;
FILIPHE LEMES;29 de outubro de 2018;O app e bom esta atendendo todas as minhas necessidades;
Alberto Kupcinskas;3 de junho de 2019;melhorou muito em relação a versão anterior;
Ademir Garcia Lopes;20 de julho de 2019;depois da última atualização eu não consigo mais acessar extrato de cartão de créditos, acusa sistema indisponível temporariamente.;
Fábio de Oliveira Andrade;19 de agosto de 2016;o app é bom, porém não tem como excluir uma empresa após cadastrá la;
Joel Barreto;19 de fevereiro de 2018;N consigo fazer depósito identificado pelo smartfhone, ainda falta esse item;
Marcos Garbin;11 de setembro de 2019;Não consigo ativar Chave de segurança no aplicativo. Informa erro no servidor;
joao cruz;4 de novembro de 2019;Bastante prático;
Maria Inêz Mortl;4 de novembro de 2019;Prático e seguro.;
Sempre Viva Festas;12 de outubro de 2015;Não Funciona. É uma pena.;
Weligton Faria;9 de agosto de 2017;Bom, útil. Em Dias digitais!;
RICARDO PEREIRA DE SOUZA;15 de abril de 2019;util e facil manuseio parabéns BRADESCO;
Raphael Siqueira;21 de fevereiro de 2019;Ok;
Cleidi Benetti;9 de setembro de 2019;Muito bom.;
Janiel Souza;19 de agosto de 2019;Não consigo abrir minha conta, quando chego na hora de selecionar a cidade de nascimento não conta a cidade de Goiás-GO na lista.;
Mateus Henrique Matos;29 de abril de 2019;muito eficiente !;
roberto araujo;25 de agosto de 2019;Otima;
Guia do Investidor;20 de julho de 2019;Excelente, além do aplicativo o atendimento é muito bom, obrigado...;
Mauricio Medeiros;1 de novembro de 2019;Não estou conseguindo entrar em nenhuma de minhas contas. FIRMA e Prime.;
Cláudio Adriano;9 de agosto de 2019;muito bom;
Nilson Santos;5 de março de 2019;muito bom;
Bruno Eduardo;22 de abril de 2016;Testando ainda Testando se me surpreender eu melhoro a nota;
Antônio Silva;27 de maio de 2017;Prá mim é ótimo. Resolvo o q preciso pelo aplicativo.;
Osinaldo Alves;23 de novembro de 2015;Muito para mim pra minha empresa Muito bom m;
Luiz Correia;24 de maio de 2019;agil;
Dyrlen Gentil;5 de julho de 2016;e bom.. mais n ta estalando no meu cell;
Thays Bornia;5 de junho de 2019;Ótimo App!;
LUIS FELIPE 58;19 de maio de 2016;Não está entrando mais depois da nova atualização arrume por favor obrigado;
Cristina Leme;31 de julho de 2017;Estou com problemas para depósitar cheques , a frente do cheque ele até captura mas no verso do cheque o aplicativo para do nada, e volta ao começo novamente, era o que mais usava ... Já pedi ajudar na central , e não resolveu favor revisar essa atualização.;
Patricia Buenonutri;6 de abril de 2018;O aplicativo está com erro. Quando vc antecipa os cartões de crédito ele trava naquela tela e vc não consegue ir para qualquer outra operação. Precisa fechar o aplicativo e abrir novamente.;
Um usuário do Google;23 de janeiro de 2017;Estou a mais de um mes com o menu reduzido e ninguem co segue resolver meu problema;
Um usuário do Google;24 de outubro de 2018;Bom desenvolvimento;
Antonio Garcia;30 de maio de 2019;show;
Wilson Ferreira;29 de julho de 2019;App funciona bem, só falta visualizar boletos pendentes e os que foram pagos;
Lucas Vieira;14 de março de 2016;Não abre Instala mas não consigo abrir, aparece a mensagem "Aplicativo Parou".;
Gabi & iram;24 de maio de 2014;Esse app é muito bom;
Moises Goncalves;16 de novembro de 2014;Excelente;
bruno dias;9 de abril de 2019;otimo app;
Tatiana Muniz;16 de outubro de 2019;É muito bom esse aplicativo;
tt paroendho;30 de maio de 2019;otima, eficiente e objetivo;
Regis Costta;8 de setembro de 2016;Token Pessoal do Bradesco, chega, isso está acabando com o entretenimento. Deixa esse orgulho de lado e pensem nos clientes. Elimine esse token.;
JHONY NEVES MARINGÁ PR NEVES FILHO;11 de junho de 2019;muito bom;
Erick Gerosino;24 de julho de 2019;muito bom;
Um usuário do Google;10 de fevereiro de 2019;muitp bom;
Weslley bispo Bispo;2 de maio de 2019;espetacular;
Maurício Almeida;20 de maio de 2019;Um dos mais fáceis e mais eficientes;
Lucinéia Rocha;13 de agosto de 2019;Excelência no atendimento.;
Anderson Maciel;17 de outubro de 2019;O sistema de foto e muito ruim passei dois tentando tira a foto e ainda não consegui;
Debora Melo;30 de março de 2016;Vou baixar mais se for ruim vou mandar todos tomar no c#;
Diego Guilherme;14 de outubro de 2019;Bom aplicativo;
Ulisses Fatinei;26 de outubro de 2015;Muito bom obrigado;
Leonardo Fernandes;7 de junho de 2019;bom;
Hudson Marques;23 de julho de 2019;ótimo app;
Nicolas F;30 de março de 2016;Bem melhor que antes Mas ainda tem bugs, o principal é o foco no depósito de cheques, borra tudo. Meu celular tem uma ótima câmera Asus selfie.;
Alan Silva;4 de maio de 2016;Precisamos de um aplicativo para corretistas;
Hugo Silva;14 de dezembro de 2015;Pode melhorar mais Pode melhorar mais;
Reinaldo Bessa;15 de outubro de 2019;Não consegui fazer uma transferência para o banco Itaú;
Jeferson Lazarotti;10 de abril de 2019;ótimo e ágil;
Um usuário do Google;23 de novembro de 2016;Empresa hotel pouso novo Pessoal nao funciona por favor atualizem preciso usar;
Stephanie Estellai;26 de janeiro de 2019;A chave se segurança fica travando, não estou conseguindo pagar conta por conta dessa chave.;
Ailson Rego;29 de setembro de 2019;Aplicatico muito pratico simples facilitou de mas nossas vidas..;
Edson Ferraz;2 de maio de 2019;otima;
geyson damazio neves;22 de maio de 2019;muito bom;
Susu Prado;22 de julho de 2019;mt bom;
Marcus Vinicius;7 de agosto de 2019;muito bom o aplicativo;
André William;25 de abril de 2019;Transferência para o nubank não funciona;
Francisco Quintiliano;26 de agosto de 2019;Funciona bem e é seguro;
Rafael Fernandes;12 de setembro de 2019;O aplicativo está horrível travando toda hora não está mais colocando automático usuário demora séculos para pedir a digital e quando pede leva 3 anos para entrar. Corrijam isso.;
Cleres Silveira;1 de março de 2019;super prático. Evita fila e desperdício de tempo.;
Joao Paulo;26 de abril de 2019;Muito bom! Programa leve e pouco uso da memória;
bysiger regis;12 de abril de 2019;perfeito;
Rodrigo Paiva;22 de março de 2016;Legal, esse aplicativo me atende em tudo que eu preciso;
Marcos Lacerda;22 de julho de 2019;até o momento atendendo as expectativas;
Mariele Fabbri;30 de dezembro de 2015;Não consigo ver o saldo Já não tem nem função para pagamento ou transferências mas não consigo nem ver o extrato;
Viviani Jorge;31 de janeiro de 2019;muito eficiente! ajuda importante no corre corre diário;
Cristiano Cucatti;15 de agosto de 2019;Alicativo funciona muito bem. Rápido, seguro e prático.;
Sergio Silverio Da Silva;26 de agosto de 2019;Muito bom, se for seguro e confiável, é uma ferramenta que permite ganhar tempo e filas em bancos!;
lara velloza;11 de maio de 2016;Pessimo Deveria seguir o do itau;
Ricardo Costa;14 de maio de 2019;otimo;
Adiel Cardoso;23 de novembro de 2016;Pessimo Pessimo;
atila santos;13 de junho de 2019;bom aplicativo;
magda alves;17 de junho de 2019;bon atendimento;
Edna Nascimento;16 de maio de 2019;objetivo! facilitou as operações;
Nezinho lara;29 de abril de 2019;promotora;
Carlos Eduardo Fernandes;1 de maio de 2019;tudo ok;
Antonio Dos Santos Da Silva;11 de junho de 2015;muito bommm;
Um usuário do Google;30 de agosto de 2017;Amor;
Um usuário do Google;27 de fevereiro de 2019;O aqq é muito ruim e pesado...;
Anderson Brito;22 de julho de 2019;excelente.;
dyarlen cerri;8 de agosto de 2019;muito bom. so nao consigo ver o resultado do investfacil ja sou correntista a uns 3 anos e nao vejo a rentabilidade;
Mix Premium;12 de agosto de 2019;muito bom!...;
Enelton Reis;29 de junho de 2017;Muito bom;
Fabio Pulga;10 de junho de 2019;Não gostei muito tem que colocar a senha e usuário toda vez que vai usar prefiro mais o app do Bradesco pf ficou melhor e bem mais funcional;
Vinicius Maffra;24 de maio de 2019;Lento pra iniciar;
Eduardo Ribeiro dos Santos;19 de julho de 2019;boa;
José S Soares;21 de janeiro de 2019;Por se tratar do banco o qual eu tenho conta é lógico que eu, não poderia deixar de avaliar! Nota! 10;
Fernanda Sales;4 de agosto de 2019;nao consigo acessar minha fatura do Bradesco;
Pedro de Souza Lima Filho;9 de abril de 2019;muito pratico e facil de navegar;
Helena Pinheiro;8 de agosto de 2019;facilidade e comodidade.;
Vitor Schwald;12 de agosto de 2019;bosta;
Alexandre Hirata;7 de maio de 2019;ótimo aplicativo;
o Despertar do Amor Ale.Rocha;15 de agosto de 2014;bqnepc73 Rocchaneto empreiteiro;
Alessandro Orso;16 de novembro de 2018;Leitor de código de barras muito lento, app lento pra abrir e carregar funções.;
pastora creuzamoises esquerdo;28 de junho de 2019;ótimo;
Rogério Bastos;30 de julho de 2015;A chave de segurança não funciona no moto maxx;
Clemilson Pessoa;21 de outubro de 2019;Muito bom;
Dilceia Alves Ramos Da Silva;26 de fevereiro de 2019;muito bom;
valnei Montoro;21 de agosto de 2019;Muito bom..;
carlos bezerra;20 de junho de 2019;muito Otimar origado carlos f bezerra;
4ever Corretora de Seguros;22 de maio de 2019;boa;
Plínio Nelson;2 de julho de 2019;excelente aplicativo;
ulrich mattos;25 de outubro de 2018;Nao consigo acessar fica dando erro de chave não cadastrada;
Luiz Gustavo Schneider. Pereira;17 de janeiro de 2019;App prático e muito funcional. Reduziu quase que 90% da minha frequência em uma agência física. Recomendo!;
Welton Moreira;17 de maio de 2016;Fantastico;
chiquinho chico;19 de janeiro de 2019;excelente serviço;
Edsel Rodrigues;13 de abril de 2019;tô gostando mais não uso muito.;
Gabriel Troni;1 de julho de 2016;Bom Muito facil de mexer;
JOSAFÁMELO MELO;12 de agosto de 2019;otimo;
JOSAFÁMELO MELO;12 de agosto de 2019;otimo;
Maicon Vaz;22 de abril de 2019;ótimo;
Thiago mazini;13 de agosto de 2019;não consigo abrir minha conta coloco meu cnpj meu cpf aperto continuar r não vai;
Kesia Souza;10 de setembro de 2014;Muito bom;
Augusta Scian;16 de maio de 2019;Excelente.;
Carlos Jr;2 de agosto de 2019;Estou tentando acessar minha conta e não estou conseguindo .;
Fernando Falcon;14 de maio de 2019;perfeito para agilizar o dia a dia...;
Andson Furtado;9 de setembro de 2019;Facio e simples bem pratico..;
Um usuário do Google;22 de março de 2019;não funciona não comsigo entrar na conta;
Wagner Santana Correa;9 de abril de 2019;muito bom recomendo;
Um usuário do Google;7 de fevereiro de 2019;Esse app precisa melhorar não tem opção de fazer depósito ou transferência identificado pelo celular.Favor regularizem essa situação;
leo nuckols;30 de novembro de 2017;App horrível muito ruim não consigo acessar nada nesse aplicativo no zero;
Nivea Branco;19 de agosto de 2019;prático e rápido.;
Cézar Delazeri;5 de julho de 2016;Péssimo 💩👎;
Um usuário do Google;14 de janeiro de 2019;ótimo;
Fernanda Pedreira Da Silva;30 de agosto de 2019;Difícil de utilizar;
Ronaldo Marques da Silva;18 de abril de 2019;Muito Prático...excelente.;
Samaria Cavalcanti;15 de março de 2017;Muito bom!;
Luiza C. Gama;3 de julho de 2019;pessimo , ninguém consegue usar essa câmera!;
Big Mess;8 de julho de 2019;ótimo;
SouzaAuriana Freitas;12 de agosto de 2019;Um App completo como diz meu gerente só nao faz saque .👏👏👏👏;
MFA LOCAÇÃO DE VEÍCULOS;22 de abril de 2019;App fácil e objetivo , parabéns Bradesco !!!;
Ailton Gomes Da Silva;15 de abril de 2019;bacana;
Adilson Antônio Frá;10 de maio de 2019;ruim;
Marcelo Marcelorodriguesmenezes;17 de dezembro de 2014;sou cliente;
Helder Feitas;8 de outubro de 2019;Não recebe a foto que enviamos na hora de abrir a conta;
Marco Barros;27 de dezembro de 2018;Determinadas partes do menu encerram o aplicativo.;
Top Negociações Top;25 de maio de 2019;as vezes a digital não lê ai trava o aplicativo tem que reiniciar o celular,muitos serviços bloqueados pelo banco ai tudo tem que ir na agência;
Andre coelho;26 de outubro de 2018;apos a atualização a chave de segurança nao ta sendo preenchidas automaticamente?;
Fabio Silva;11 de fevereiro de 2019;ótimo;
Regis Mendonça;25 de julho de 2019;horrivel;
Cleiton Barbosa Rodrigues;23 de junho de 2019;Preciso de ajuda, nao passa do video que solicita, app fica como se estivesse travado e reinicia novamente pra começar tudo de novo. preciso de ajuda.;
Um usuário do Google;7 de outubro de 2012;e muito bom por q eu pago minhas contas sem sai de casa;
Um usuário do Google;7 de setembro de 2016;Muito bom Legal;
Paulocinetv News;12 de agosto de 2019;Muito bom;
wagner pires camargo;17 de junho de 2019;a principio esta tudo okay;
Arilda Carvalho;30 de julho de 2019;Atendeu as minhas espectativas. Parabéns à equipe de desenvolvimento.;
Forts Angels Goldens;4 de agosto de 2014;Pessimo Muito amarrado. Limitado. Complicado. Horrível;
Gabrielly Alves;11 de maio de 2019;Poderia ter App para conta salário tbm né;
Pesopesado mec caminhoes;31 de outubro de 2019;Muito bom;
Mensurado Topografia;26 de outubro de 2015;Pratico Muito fácil e prático, ajuda muito no dia a dia.;
Sonia Chagas;14 de outubro de 2019;Ótimo;
Diana Beatriz;21 de agosto de 2019;Me atentende nas minhas necessidades.;
Alexandre Luiz da silva;15 de setembro de 2017;Só não do 5 estrela pois não consigo ver os agendamentos e o histórico chs não atualiza Aparece erro;
Anderson Cardoso;14 de outubro de 2019;Ruim;
Um usuário do Google;19 de março de 2019;APP muito bom, atende muito bem as expectativas.;
Leandro Culber Fox;13 de outubro de 2019;Muito bom;
Nanny Katty Marry;7 de maio de 2016;Um lixo ..;
Waldineia Oliveira;15 de abril de 2019;Muito bom;
Justiniano Marvila;28 de outubro de 2019;Abram conta PJ no Itaú... Serão melhores atendidos do que esse banco. Ou abram no Banco Inter, que não tem taxas para nenhuma transação.;
Gabriel Nunes;26 de outubro de 2018;Depois dessa atualização tem que olhar a chave de segurança para fazer o login...deixou de ser prático;
Júlio Oliveira;4 de julho de 2019;Até hoje vocês não colocaram o Menu COBRANÇA, como vcs imaginam um aplicativo para empresa sem existir a cobrança: Gerar Boletos, Pendências de pagamento, Segunda Via de Boleto, Etc.;
Samuel Santos;14 de outubro de 2019;Bom o aplicativo;
Um usuário do Google;5 de dezembro de 2016;Depósito de paciência Não tem opção de fotografar por um clique tem que esperar o app carregar o cheque, coisa que nunca faz. A ideia é ótima, mas o serviço pessimo;
Jessica Natalia;8 de setembro de 2019;Eu fiz o cadastro e nunca me retornaram ja faz mais de 15 dias;
Auler Sousa;14 de outubro de 2018;Não consigo entrar na conta. Há 2 meses, estou tentando e app só diz "Serviço Indisponível no Momento. Tente mais tarde." A central de atendimento solicitou um procedimento que fiz no dia seguinte e depois sumiram... Péssimo.;
Um usuário do Google;30 de agosto de 2016;Muito bom;
Sandro Rocha;19 de outubro de 2018;aplicativo não funciona ao pagar conta na maioria das vezes digito toda a numeração do boleto ao pagar aparece pagina não ppde ser exibida minha internet é 10gb deixa na mão quando mais precisamos;
Felipe Guimarães;20 de fevereiro de 2019;muito top;
magno juniorgomes;22 de março de 2019;O App e bom;
Gabriel Bouzan;15 de abril de 2019;otimo;
Transportespereiraguir@gmail.com Pereira;21 de outubro de 2019;Não sei viver sem o app;
Luciano Alves;14 de outubro de 2019;estão deixando a desejar, no contexto: zelo pelo usuário cliente, eu tenho meu acesso por digital, é porque não tenho tempo a perder com digitação de senha, sem comunicado algum, estão me obrigando a digitar a senha, eu acho que cada um sabe o que é melhor para si😠;
Edival Alves dos Santos;3 de maio de 2019;rápido;
Sandra Miau;30 de outubro de 2015;Se for bom fala mais tarde;
Danilo Santana Alves De Lima;8 de março de 2019;ótimo;
J. Moreira;5 de setembro de 2019;Estou tentando a horas abrir a conta MEI e não consigo.;
Gabriela Eduarda;11 de dezembro de 2015;Péssimo Não presta;
Um usuário do Google;10 de novembro de 2016;Legal !!!;
Carlos Roberto Simao;19 de julho de 2019;boa;
Luiz Presente;15 de julho de 2019;top;
Veronica Jambera;16 de janeiro de 2019;muito bom;
Odirley Vieira;24 de julho de 2016;Péssimo Já fui na agência uma vez pra mudar o acesso. Agora vou ter q ir novamente pq não quer entrar.. app ruim, péssimo... não recomendo..;
franco sato;19 de dezembro de 2014;Muito fraco poderia fazer nao coisas...;
Renato Sampaio;20 de maio de 2019;Muito bom! tem facilitado minha vida e meu tempo.;
Rildo Teixeira;11 de abril de 2016;Falta a opção para IMPRESSÃO Falta a opção para IMPRESSÃO dos documentos, como extrato, comprovantes, enfim todos. O app parou de abrir em 09/11/15. Estou aguardando retorno do suporte. O app Está apresentando dificuldade para abrir em 11/04/16.;
Raul Landahl Cabral;13 de agosto de 2019;apresenta os recursos que necessito;
Neusa Pereira;31 de março de 2016;Mas está demorando muito para entrar Gostaria tanto que desse certo.;
Enio Sebastiao;6 de janeiro de 2014;Parece Ser bom;
adevaldo tadeu pereira da cruz.;20 de fevereiro de 2019;bom;
Juliana Silva;18 de agosto de 2017;Sinto falta de conseguir pagar as guias sem código de barras pelo app. Todo mês tem que pagar algumas guias da empresa pelo computador por o app não disponibilizar essa opção. Por favor, coloquem essa opção.;
gentil junior;7 de outubro de 2019;Não consegui abrir minha conta;
Daniel Cappra de Oliveira;1 de novembro de 2019;Prático e com acesso Fácil. Gistei;
Edilson Lopes;20 de agosto de 2019;ótima atendimento exemplar;
Rafael Nunes;29 de janeiro de 2016;Agora sim! Parabéns, agora podendo fazer pagamentos, leitura de cód. de barras pelo celular é maravilhoso, funcionou até lendo em .PDF na tela do computador, ficou show!;
Elainy Lopez;1 de abril de 2016;Ruim Impossível usar, muito lento, tem que melhorar isso!;
Igor Chieco;30 de agosto de 2016;Muito lento App muito lento para carregar, o app da pessao física é muito mais rápido e pratico.;
Um usuário do Google;20 de novembro de 2012;Péssimo;
Um usuário do Google;23 de julho de 2019;dá erro para abrir conta;
Jairo Vieira;3 de setembro de 2019;Pessimo, tentei mais de uma hora para anexar o documento pela foto do app e nao vai, que ódio...;
Giuliana Bertazzoni;29 de julho de 2019;otimo e seguro;
Jefferson Neth;7 de março de 2019;ótimo;
Rhodão das camisetas medeiros;30 de julho de 2019;O sistema de ter que digitar o pin de 3 em 3 minutos é um pouco chato ... o sistema usado pelo BRB que te envia um token pessoal via sms acho mais interessante ... um teclado virtual que se embaralha e se recriptografa seria interessante também... o esquema do token único facilita, pois você libera …;
Andre Martins;13 de agosto de 2019;muito bom!!!;
Um usuário do Google;18 de novembro de 2018;Amei;
Wiliam Marques;19 de fevereiro de 2019;muito bom;
Douglas Oliveira;20 de maio de 2019;O App deixa a desejar um pouco... o DDA não aparece bem menos boletos que em outros bancos... agora os gerentes da agência 0773 são bem ruinzinhos;
Gisele Campos;9 de agosto de 2019;ótima;
Eduardo;30 de julho de 2019;trava muito;
Barbearia Space Man;21 de maio de 2019;ótimo aplicativo;
Joao Gabriel;26 de outubro de 2017;Se nao for possivel fazer um emprestimo nesse app vou dar 0 estrela;
Emiliana Business;28 de novembro de 2018;Ainda não consegui completar o acesso.;
Claudia da Cunha Sant'Anna Nogueira;31 de outubro de 2019;Amelhor coisa que fizeram... Para quem nao tem tempo de ficar indo ao Banco...;
Jose Fernandes Sales;18 de janeiro de 2019;excelente aplicativo!;
denis longo;18 de julho de 2019;muito hom;
Luiz Zelli;6 de fevereiro de 2019;Dificuldade junto ao banco para tornar o aplicativo funcional;
Elias Lopes;26 de junho de 2019;3 estrelas... estou gostando mas ainda em teste.;
Rosan Lucas;28 de janeiro de 2019;indico o aplicativo;
Um usuário do Google;14 de janeiro de 2019;muito Bom!!!;
Michael Stadie;16 de abril de 2019;E otimo, intuitivo, rapido e prove as informações necessárias mais relevantes;
Danusio pereira Nascimento;22 de maio de 2017;Não está pegando;
antonio lima;1 de maio de 2019;Top;
Cleber Rodrigues;22 de abril de 2019;excelente;
Carla Edergeany;10 de novembro de 2015;Muito bom;
Jorge Alberto Pereira;24 de julho de 2019;Não informa taxas de juros aplicada;
luciano peres;27 de julho de 2019;otimo;
Byt Eletrônica LTDA;3 de dezembro de 2018;Péssimo aplicativo! Tenho que fazer as operações de pagamento duas vezes!! Sempre da erro na primeira tentativa e tem que refazer! Cada vez pior o aplicativo.;
Marcelo Lopez;20 de fevereiro de 2019;O App é bom e oferece recursos para muitas transações on-line, apenas faltou o licenciamento ou dívidas de veículos.;
Jose Gomes;4 de novembro de 2019;Tem um excelente atendimento e são ótimos amigos.;
Um usuário do Google;25 de julho de 2017;Um dos mais completos.;
Jose F. Neto;27 de maio de 2017;Acho ridículo a pessoa ter que toda vez digitar o número do cartão pra poder consultar extrato, limites etc. Cheio de bugs. Melhorem.;
Bruno Biondi;27 de julho de 2019;muito bom;
Um usuário do Google;13 de fevereiro de 2019;Prático e ágil.;
Cleber santos ferreira;30 de maio de 2019;Estou me adaptando ainda;
Thiago Santos;24 de dezembro de 2014;Bom Ótimo;
Durval Freitas;14 de outubro de 2019;Muito bom para fazer as transacoes bancarias;
Paulo Silva;5 de maio de 2019;Muito bom obrigado;
Manuel Perez;26 de julho de 2016;Imagine Depois que atualizou sumiu o aplicativo.... só acho ele nos aplicativos já atualizados....;
Aldo José de Souza;2 de maio de 2019;Bradesco sempre na frente!;
Um usuário do Google;10 de janeiro de 2019;o aplicativo não abre mais informa que não tá compatível com o sistema operacional do telefone e é a última atualização do Android!!!;
Anderson Domingues;25 de março de 2019;muito bom;
Valdete Aguiar;24 de outubro de 2016;Valdete Amei esse aplicativo;
Joao Carlos Ricobom;21 de dezembro de 2016;Parou de funcionar;
The Luuiz-;8 de agosto de 2019;excelente, só falta liberar para depósito em cheque.;
Cicero;4 de junho de 2019;otimo;
Elisangela Pereira;22 de janeiro de 2019;Perfeito APP.;
Tiago Alves dos Santos;24 de janeiro de 2019;Atende minhas expectativas, porém alguns recursos só estão disponíveis no InternetBank.;
diego alex silva;18 de janeiro de 2016;Bradesco Ótimo;
